date,_label_nic_down:1,_label_tc_delay:1,_label_vdb_hack:1,contCmd_AbortMigration:02759,contCmd_AddCombGroup:04264,contCmd_EndMigration:02787,contCmd_RemCombIntern:02339,contCmd_SetCombState:02697,contCmd_StartMigration:02731,contCombMngr_UpdateAllCombFirstAccess:00713,contCombMngr_UpdateAllCombFirstAccess:00724,contNet_DisconnectedNotif:01678,contNet_OscillationNotif:01786,contTgt_ConnectedNotif:00845,contTgt_DisconnectedNotif:00896,contTgt_SendDegradeRequest:00953,contTgt_SendDegradeRequest:00982,ioh_NewRequest:05796,ioh_NewRequest:06219,ioh_NewRequest:06481,netMsgSndSync_Wait:00305,netPath_IsKaNeeded:01858,netPath_RcvLoop_CK:01308,netPath_RcvLoop_CK:01329,netPath_RcvLoop_CK:01359,phyComb_CleanToothList:03791,phy_FreeComb:00523,raidComb_CheckDegradePermit:01795,raidComb_EndMigrateInter:03439,raidComb_GetRemoteDrl:01651,raidComb_GetRemoteDrl:01669,raidComb_Init:00462,raidComb_ResetRemoteDrl:09431,raidComb_SendMdmCombState:00920,raidComb_SendMdmCombState:00944,raidComb_SendMdmCombState:01028,raidComb_SendMdmCombState:01053,raidComb_SendSyncedCleanToothListToSec:10914,raidComb_SetCombState:01195,raidComb_SetPriTgtGenNum:02809,raidComb_ShouldTryAgain:06987,raidComb_UpdateWriteError:01874,raidComb_WaitForRemoteResponse:06389,raidComb_WaitForRemoteResponse:06418,raidMigrate_Start:00425,raidRebuild_Start:00389,raidRebuild_Start:00823,raidRebuild_Start:00982,,IO_LONG_30,REMOTE_IS_UNREACHABLE,Latency_172.18.158.42,IO_LONG_120,IO_SUBMIT_EXCEEDED_LIMIT,SCHEDULER_STUCK,ASYNC_IO_CK_EXCEEDED_LIMIT,IO_LONG_60,RPC_SEND_LINGERED_5SEC,MDM_IS_UNREACHABLE,WRITE_KA_CAUSED_DISCONNECT,SND_ERR_NOT_CONNECTED,IO_TIMEDOUT,RCV_MSG_RPC_NOT_FOUND,RPC_LINGERED_3SEC,CONNECTION_DOWN,IO_LONG_15,RCV_SOCK_IO_ERR,KA_CAUSED_DISCONNECT,NET_CHAN_REJECTED_MSG,RCV_ERR,IO_LONG_1,CON_SND_MSG_ABORTED,IO_LONG_5,RPC_TIMED_OUT,SND_ERR,DROPPED_REQUESTS,RPC_LINGERED_1SEC,NET_CHAN_ESTABLISH_ERROR,Latency_172.16.158.32,SOCKET_DOWN,RCV_TIMEOUT,NET_CHAN_UPDATED,MESSAGE_PEER_ID_MISMATCH,SND_TIMEOUT,NET_CON_CK_EXCEEDED_LIMIT,SND_SOCK_IO_ERR,IO_RETRY_10,SOCKET_CK_EXCEEDED_LIMIT,MALLOC_FAILED,dev_sda_tps,dev_sda_rd_sec,dev_sda_wr_sec,dev_sda_avgrq-sz,dev_sda_avgqu-sz,dev_sda_await,dev_sda_svctm,dev_sda_util-percent,dev_sdb_tps,dev_sdb_rd_sec,dev_sdb_wr_sec,dev_sdb_avgrq-sz,dev_sdb_avgqu-sz,dev_sdb_await,dev_sdb_svctm,dev_sdb_util-percent,dev_sdc_tps,dev_sdc_rd_sec,dev_sdc_wr_sec,dev_sdc_avgrq-sz,dev_sdc_avgqu-sz,dev_sdc_await,dev_sdc_svctm,dev_sdc_util-percent,dev_sdd_tps,dev_sdd_rd_sec,dev_sdd_wr_sec,dev_sdd_avgrq-sz,dev_sdd_avgqu-sz,dev_sdd_await,dev_sdd_svctm,dev_sdd_util-percent,dev_sde_tps,dev_sde_rd_sec,dev_sde_wr_sec,dev_sde_avgrq-sz,dev_sde_avgqu-sz,dev_sde_await,dev_sde_svctm,dev_sde_util-percent,dev_sdh_tps,dev_sdh_rd_sec,dev_sdh_wr_sec,dev_sdh_avgrq-sz,dev_sdh_avgqu-sz,dev_sdh_await,dev_sdh_svctm,dev_sdh_util-percent,dev_sdg_tps,dev_sdg_rd_sec,dev_sdg_wr_sec,dev_sdg_avgrq-sz,dev_sdg_avgqu-sz,dev_sdg_await,dev_sdg_svctm,dev_sdg_util-percent,dev_sdj_tps,dev_sdj_rd_sec,dev_sdj_wr_sec,dev_sdj_avgrq-sz,dev_sdj_avgqu-sz,dev_sdj_await,dev_sdj_svctm,dev_sdj_util-percent,dev_sdi_tps,dev_sdi_rd_sec,dev_sdi_wr_sec,dev_sdi_avgrq-sz,dev_sdi_avgqu-sz,dev_sdi_await,dev_sdi_svctm,dev_sdi_util-percent,dev_sdf_tps,dev_sdf_rd_sec,dev_sdf_wr_sec,dev_sdf_avgrq-sz,dev_sdf_avgqu-sz,dev_sdf_await,dev_sdf_svctm,dev_sdf_util-percent,dev_sdk_tps,dev_sdk_rd_sec,dev_sdk_wr_sec,dev_sdk_avgrq-sz,dev_sdk_avgqu-sz,dev_sdk_await,dev_sdk_svctm,dev_sdk_util-percent,memfree,memused,memused-percent,buffers,cached,commit,commit-percent,active,inactive,dirty,cpu_all_usr,cpu_all_nice,cpu_all_sys,cpu_all_iowait,cpu_all_steal,cpu_all_irq,cpu_all_soft,cpu_all_guest,cpu_all_gnice,cpu_all_idle,iface_enp2s0f0_rxpck,iface_enp2s0f0_txpck,iface_enp2s0f0_rxkB,iface_enp2s0f0_txkB,iface_enp2s0f0_rxcmp,iface_enp2s0f0_txcmp,iface_enp2s0f0_rxmcst,iface_enp2s0f1_rxpck,iface_enp2s0f1_txpck,iface_enp2s0f1_rxkB,iface_enp2s0f1_txkB,iface_enp2s0f1_rxcmp,iface_enp2s0f1_txcmp,iface_enp2s0f1_rxmcst,iface_enp2s0f2_rxpck,iface_enp2s0f2_txpck,iface_enp2s0f2_rxkB,iface_enp2s0f2_txkB,iface_enp2s0f2_rxcmp,iface_enp2s0f2_txcmp,iface_enp2s0f2_rxmcst,iface_enp2s0f3_rxpck,iface_enp2s0f3_txpck,iface_enp2s0f3_rxkB,iface_enp2s0f3_txkB,iface_enp2s0f3_rxcmp,iface_enp2s0f3_txcmp,iface_enp2s0f3_rxmcst,iface_enp6s0f0_rxpck,iface_enp6s0f0_txpck,iface_enp6s0f0_rxkB,iface_enp6s0f0_txkB,iface_enp6s0f0_rxcmp,iface_enp6s0f0_txcmp,iface_enp6s0f0_rxmcst,iface_enp6s0f1_rxpck,iface_enp6s0f1_txpck,iface_enp6s0f1_rxkB,iface_enp6s0f1_txkB,iface_enp6s0f1_rxcmp,iface_enp6s0f1_txcmp,iface_enp6s0f1_rxmcst,iface_enp131s0f0_rxpck,iface_enp131s0f0_txpck,iface_enp131s0f0_rxkB,iface_enp131s0f0_txkB,iface_enp131s0f0_rxcmp,iface_enp131s0f0_txcmp,iface_enp131s0f0_rxmcst,iface_enp131s0f1_rxpck,iface_enp131s0f1_txpck,iface_enp131s0f1_rxkB,iface_enp131s0f1_txkB,iface_enp131s0f1_rxcmp,iface_enp131s0f1_txcmp,iface_enp131s0f1_rxmcst
10/04 17:08:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,220912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45506,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,8350.0,24890.0,284.1,2.25,18.72,6.85,80.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,16426.0,18630.0,282.71,3.24,26.01,5.59,69.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,20422.0,25324.0,277.25,7.58,45.09,6.02,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62818480,2775708,4.23,103260,693396,1310384,1.97,1090204,246932,452,0.35,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,99.42,14.0,15.0,2.55,10.02,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,108.0,48.57,17.45,0.0,0.0,0.0,1736.0,1486.0,6892.79,10018.04,0.0,0.0,0.0,3515.0,3248.0,18448.77,22835.72,0.0,0.0,0.0,1993.0,1363.0,9321.83,8570.99,0.0,0.0,0.0
10/04 17:08:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,220912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45506,0,0,0,0,0,0,0,0,0,0,2.0,0.0,104.0,52.0,0.02,9.0,8.5,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,15616.0,28392.0,285.77,8.26,53.52,6.38,98.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,9236.0,21858.0,304.84,2.25,22.07,6.86,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,20808.0,27260.0,320.45,5.04,33.57,6.25,93.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62818620,2775568,4.23,103268,693476,1310964,1.97,1090392,246972,544,0.43,0.0,0.28,0.08,0.0,0.0,0.0,0.0,0.0,99.22,26.0,20.0,3.44,11.31,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.0,107.0,48.56,17.62,0.0,0.0,0.0,2196.0,1317.0,11200.77,7966.06,0.0,0.0,0.0,3468.0,3265.0,18394.74,23066.59,0.0,0.0,0.0,2084.0,1519.0,9917.75,10100.04,0.0,0.0,0.0
10/04 17:08:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,220912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45506,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,15230.0,25652.0,296.25,4.11,27.28,6.41,88.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,16290.0,33326.0,297.1,7.35,47.16,5.98,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,17762.0,16596.0,301.39,2.21,19.26,6.21,70.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62817152,2777036,4.23,103268,693552,1312224,1.97,1090240,246996,620,0.38,0.0,0.2,0.0,0.0,0.0,0.03,0.0,0.0,99.4,17.0,15.0,2.66,10.13,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,120.0,49.42,18.48,0.0,0.0,0.0,1773.0,1441.0,7582.19,9558.96,0.0,0.0,0.0,3643.0,3485.0,19588.11,24917.79,0.0,0.0,0.0,2075.0,1491.0,10142.88,9691.61,0.0,0.0,0.0
10/04 17:09:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,253666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38853,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,7274.0,21030.0,314.49,2.61,28.39,6.47,58.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,20452.0,19562.0,296.4,4.27,27.91,5.47,73.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,12102.0,18486.0,280.62,4.76,41.73,6.3,68.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62814520,2779668,4.24,103268,693628,1310420,1.97,1090224,247024,696,0.38,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,99.37,14.0,13.0,2.49,9.68,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.0,118.0,48.01,17.85,0.0,0.0,0.0,1898.0,1668.0,8576.88,11796.25,0.0,0.0,0.0,3835.0,2965.0,22247.13,20130.1,0.0,0.0,0.0,1609.0,1390.0,6232.59,9640.34,0.0,0.0,0.0
10/04 17:09:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,253666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38853,0,0,0,0,0,0,0,0,0,0,10.0,0.0,96.0,9.6,0.33,33.3,6.8,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,13132.0,18710.0,241.23,12.74,91.14,7.58,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,18328.0,21434.0,308.23,3.71,33.1,6.0,77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,13200.0,24456.0,319.12,3.11,26.12,5.88,69.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62816216,2777972,4.24,102296,693700,1311424,1.97,1089672,246112,772,0.43,0.0,0.23,2.48,0.0,0.0,0.03,0.0,0.0,96.84,14.0,13.0,2.49,10.39,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0,119.0,50.75,18.14,0.0,0.0,0.0,2132.0,1578.0,10430.05,10405.83,0.0,0.0,0.0,3576.0,3244.0,19618.99,22775.44,0.0,0.0,0.0,2084.0,1322.0,10418.06,8204.34,0.0,0.0,0.0
10/04 17:09:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,181213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65437,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,14712.0,27320.0,257.87,13.56,90.31,6.13,100.0,40.0,2072.0,0.0,51.8,0.23,5.75,5.5,22.0,164.0,18828.0,24566.0,264.6,12.78,74.77,6.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,15798.0,17486.0,275.07,4.8,36.6,6.48,78.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62816436,2777752,4.23,101272,693768,1312368,1.97,1090020,245196,764,0.55,0.0,0.28,2.8,0.0,0.0,0.0,0.0,0.0,96.37,13.0,13.0,2.43,9.68,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,118.0,49.24,18.07,0.0,0.0,0.0,1804.0,1342.0,7675.5,8540.28,0.0,0.0,0.0,3439.0,3379.0,18146.75,23918.7,0.0,0.0,0.0,2018.0,1449.0,9654.18,9497.14,0.0,0.0,0.0
10/04 17:09:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,181213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65437,0,0,0,0,0,0,0,0,0,0,3.0,0.0,136.0,45.33,0.06,20.33,14.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,12866.0,23614.0,274.29,3.08,22.62,6.65,88.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,24018.0,24314.0,287.69,14.99,109.97,5.95,100.0,42.0,2088.0,0.0,49.71,0.22,5.33,5.14,21.6,151.0,19334.0,19136.0,254.77,9.7,59.64,6.62,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62814512,2779676,4.24,102820,693692,1315012,1.97,1092536,245212,884,0.48,0.0,0.25,5.08,0.0,0.0,0.0,0.0,0.0,94.19,9.0,8.0,0.96,3.55,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0,118.0,49.58,17.85,0.0,0.0,0.0,1581.0,1688.0,5393.34,12234.56,0.0,0.0,0.0,3866.0,3797.0,21966.4,27332.15,0.0,0.0,0.0,1578.0,1496.0,5580.91,10412.31,0.0,0.0,0.0
10/04 17:09:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,181213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65437,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,10034.0,22604.0,299.43,1.91,17.54,6.67,72.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,20822.0,32242.0,306.73,12.66,102.65,5.78,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,13458.0,28922.0,316.27,7.55,56.51,6.52,87.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62813520,2780668,4.24,103284,693936,1312912,1.97,1091628,246196,936,0.33,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,99.42,12.0,9.0,1.34,5.44,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,109.0,47.66,16.44,0.0,0.0,0.0,2008.0,1404.0,9768.63,9282.79,0.0,0.0,0.0,3393.0,3001.0,18642.2,22374.28,0.0,0.0,0.0,1987.0,1434.0,9656.8,9405.73,0.0,0.0,0.0
10/04 17:09:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,207430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39420,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,10294.0,23168.0,328.06,3.88,35.45,6.91,70.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,16786.0,27754.0,280.13,3.61,49.21,5.48,87.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,15518.0,23972.0,303.77,4.35,46.42,6.37,82.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62812828,2781360,4.24,103284,694012,1311280,1.97,1091820,246220,1012,0.45,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,99.32,16.0,11.0,1.61,5.18,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,120.0,51.56,18.7,0.0,0.0,0.0,1809.0,1570.0,7428.75,10972.46,0.0,0.0,0.0,3720.0,3156.0,20824.1,21835.37,0.0,0.0,0.0,2122.0,1462.0,10545.73,9266.4,0.0,0.0,0.0
10/04 17:09:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,207430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39420,0,0,0,0,0,0,0,0,0,0,2.0,0.0,64.0,32.0,0.03,14.0,8.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,13800.0,22196.0,292.65,4.0,30.81,6.6,81.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,12334.0,27682.0,315.09,3.35,27.33,6.19,78.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,17616.0,33988.0,303.55,8.17,50.02,5.88,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62813892,2780296,4.24,103292,694088,1310852,1.97,1090800,246240,1100,0.4,0.0,0.28,0.0,0.0,0.0,0.03,0.0,0.0,99.3,16.0,16.0,2.64,10.36,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0,123.0,49.88,18.92,0.0,0.0,0.0,2077.0,1900.0,9138.5,13355.59,0.0,0.0,0.0,4089.0,3278.0,24542.72,22114.55,0.0,0.0,0.0,1985.0,1616.0,8828.53,10834.7,0.0,0.0,0.0
10/04 17:09:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,281188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44099,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,11910.0,26602.0,303.24,3.29,25.69,6.69,84.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,18856.0,18622.0,286.09,5.15,39.12,6.2,81.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,16310.0,20914.0,290.81,3.54,34.38,5.7,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62814840,2779348,4.24,103292,694164,1311004,1.97,1090948,246276,1144,0.28,0.0,0.2,0.0,0.0,0.0,0.03,0.0,0.0,99.5,15.0,13.0,2.61,9.68,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,118.0,50.3,17.85,0.0,0.0,0.0,1739.0,1281.0,7437.02,8453.8,0.0,0.0,0.0,3214.0,3320.0,15983.98,24034.16,0.0,0.0,0.0,1811.0,1153.0,8347.13,7452.08,0.0,0.0,0.0
10/04 17:09:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,281188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44099,0,0,0,0,0,0,0,0,0,0,2.0,0.0,88.0,44.0,0.02,10.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,15404.0,17770.0,243.93,3.9,28.76,5.88,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,14838.0,20902.0,308.1,3.3,28.47,6.59,76.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,16974.0,23634.0,300.8,4.33,31.96,6.48,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62813344,2780844,4.24,103300,694240,1310892,1.97,1090824,246320,1220,0.33,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,99.42,14.0,13.0,2.49,9.68,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,118.0,50.19,18.07,0.0,0.0,0.0,1454.0,1548.0,4331.11,11461.23,0.0,0.0,0.0,3863.0,3489.0,21509.65,23878.91,0.0,0.0,0.0,1655.0,1447.0,6386.11,9919.28,0.0,0.0,0.0
10/04 17:09:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,281188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44099,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,21352.0,31212.0,314.75,6.72,41.0,5.65,94.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,20620.0,30006.0,287.65,6.43,40.27,5.28,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,20716.0,23486.0,290.8,6.54,40.65,5.96,90.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62814936,2779252,4.24,103300,694316,1310632,1.97,1090792,246336,1248,0.28,0.0,0.25,0.0,0.0,0.0,0.03,0.0,0.0,99.45,14.0,13.0,2.29,9.45,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0,119.0,48.26,18.16,0.0,0.0,0.0,2031.0,1904.0,8992.25,13442.09,0.0,0.0,0.0,4783.0,4503.0,27682.98,31667.43,0.0,0.0,0.0,1815.0,1936.0,6854.71,13886.92,0.0,0.0,0.0
