date,_label_nic_down:1,_label_tc_delay:1,_label_vdb_hack:1,contCmd_AbortMigration:02759,contCmd_AddCombGroup:04264,contCmd_EndMigration:02787,contCmd_RemCombIntern:02339,contCmd_SetCombState:02697,contCmd_StartMigration:02731,contCombMngr_UpdateAllCombFirstAccess:00713,contCombMngr_UpdateAllCombFirstAccess:00724,contNet_DisconnectedNotif:01678,contNet_OscillationNotif:01786,contTgt_ConnectedNotif:00845,contTgt_DisconnectedNotif:00896,contTgt_SendDegradeRequest:00953,contTgt_SendDegradeRequest:00982,ioh_NewRequest:05796,ioh_NewRequest:06219,ioh_NewRequest:06481,netMsgSndSync_Wait:00305,netPath_IsKaNeeded:01858,netPath_RcvLoop_CK:01308,netPath_RcvLoop_CK:01329,netPath_RcvLoop_CK:01359,phyComb_CleanToothList:03791,phy_FreeComb:00523,raidComb_CheckDegradePermit:01795,raidComb_EndMigrateInter:03439,raidComb_GetRemoteDrl:01651,raidComb_GetRemoteDrl:01669,raidComb_Init:00462,raidComb_ResetRemoteDrl:09431,raidComb_SendMdmCombState:00920,raidComb_SendMdmCombState:00944,raidComb_SendMdmCombState:01028,raidComb_SendMdmCombState:01053,raidComb_SendSyncedCleanToothListToSec:10914,raidComb_SetCombState:01195,raidComb_SetPriTgtGenNum:02809,raidComb_ShouldTryAgain:06987,raidComb_UpdateWriteError:01874,raidComb_WaitForRemoteResponse:06389,raidComb_WaitForRemoteResponse:06418,raidMigrate_Start:00425,raidRebuild_Start:00389,raidRebuild_Start:00823,raidRebuild_Start:00982,,IO_LONG_30,REMOTE_IS_UNREACHABLE,Latency_172.18.158.42,IO_LONG_120,IO_SUBMIT_EXCEEDED_LIMIT,SCHEDULER_STUCK,ASYNC_IO_CK_EXCEEDED_LIMIT,IO_LONG_60,RPC_SEND_LINGERED_5SEC,MDM_IS_UNREACHABLE,WRITE_KA_CAUSED_DISCONNECT,SND_ERR_NOT_CONNECTED,IO_TIMEDOUT,RCV_MSG_RPC_NOT_FOUND,RPC_LINGERED_3SEC,CONNECTION_DOWN,IO_LONG_15,RCV_SOCK_IO_ERR,KA_CAUSED_DISCONNECT,NET_CHAN_REJECTED_MSG,RCV_ERR,IO_LONG_1,CON_SND_MSG_ABORTED,IO_LONG_5,RPC_TIMED_OUT,SND_ERR,DROPPED_REQUESTS,RPC_LINGERED_1SEC,NET_CHAN_ESTABLISH_ERROR,Latency_172.16.158.32,SOCKET_DOWN,RCV_TIMEOUT,NET_CHAN_UPDATED,MESSAGE_PEER_ID_MISMATCH,SND_TIMEOUT,NET_CON_CK_EXCEEDED_LIMIT,SND_SOCK_IO_ERR,IO_RETRY_10,SOCKET_CK_EXCEEDED_LIMIT,MALLOC_FAILED,dev_sda_tps,dev_sda_rd_sec,dev_sda_wr_sec,dev_sda_avgrq-sz,dev_sda_avgqu-sz,dev_sda_await,dev_sda_svctm,dev_sda_util-percent,dev_sdb_tps,dev_sdb_rd_sec,dev_sdb_wr_sec,dev_sdb_avgrq-sz,dev_sdb_avgqu-sz,dev_sdb_await,dev_sdb_svctm,dev_sdb_util-percent,dev_sdc_tps,dev_sdc_rd_sec,dev_sdc_wr_sec,dev_sdc_avgrq-sz,dev_sdc_avgqu-sz,dev_sdc_await,dev_sdc_svctm,dev_sdc_util-percent,dev_sdd_tps,dev_sdd_rd_sec,dev_sdd_wr_sec,dev_sdd_avgrq-sz,dev_sdd_avgqu-sz,dev_sdd_await,dev_sdd_svctm,dev_sdd_util-percent,dev_sde_tps,dev_sde_rd_sec,dev_sde_wr_sec,dev_sde_avgrq-sz,dev_sde_avgqu-sz,dev_sde_await,dev_sde_svctm,dev_sde_util-percent,dev_sdh_tps,dev_sdh_rd_sec,dev_sdh_wr_sec,dev_sdh_avgrq-sz,dev_sdh_avgqu-sz,dev_sdh_await,dev_sdh_svctm,dev_sdh_util-percent,dev_sdg_tps,dev_sdg_rd_sec,dev_sdg_wr_sec,dev_sdg_avgrq-sz,dev_sdg_avgqu-sz,dev_sdg_await,dev_sdg_svctm,dev_sdg_util-percent,dev_sdj_tps,dev_sdj_rd_sec,dev_sdj_wr_sec,dev_sdj_avgrq-sz,dev_sdj_avgqu-sz,dev_sdj_await,dev_sdj_svctm,dev_sdj_util-percent,dev_sdi_tps,dev_sdi_rd_sec,dev_sdi_wr_sec,dev_sdi_avgrq-sz,dev_sdi_avgqu-sz,dev_sdi_await,dev_sdi_svctm,dev_sdi_util-percent,dev_sdf_tps,dev_sdf_rd_sec,dev_sdf_wr_sec,dev_sdf_avgrq-sz,dev_sdf_avgqu-sz,dev_sdf_await,dev_sdf_svctm,dev_sdf_util-percent,dev_sdk_tps,dev_sdk_rd_sec,dev_sdk_wr_sec,dev_sdk_avgrq-sz,dev_sdk_avgqu-sz,dev_sdk_await,dev_sdk_svctm,dev_sdk_util-percent,memfree,memused,memused-percent,buffers,cached,commit,commit-percent,active,inactive,dirty,cpu_all_usr,cpu_all_nice,cpu_all_sys,cpu_all_iowait,cpu_all_steal,cpu_all_irq,cpu_all_soft,cpu_all_guest,cpu_all_gnice,cpu_all_idle,iface_enp2s0f0_rxpck,iface_enp2s0f0_txpck,iface_enp2s0f0_rxkB,iface_enp2s0f0_txkB,iface_enp2s0f0_rxcmp,iface_enp2s0f0_txcmp,iface_enp2s0f0_rxmcst,iface_enp2s0f1_rxpck,iface_enp2s0f1_txpck,iface_enp2s0f1_rxkB,iface_enp2s0f1_txkB,iface_enp2s0f1_rxcmp,iface_enp2s0f1_txcmp,iface_enp2s0f1_rxmcst,iface_enp2s0f2_rxpck,iface_enp2s0f2_txpck,iface_enp2s0f2_rxkB,iface_enp2s0f2_txkB,iface_enp2s0f2_rxcmp,iface_enp2s0f2_txcmp,iface_enp2s0f2_rxmcst,iface_enp2s0f3_rxpck,iface_enp2s0f3_txpck,iface_enp2s0f3_rxkB,iface_enp2s0f3_txkB,iface_enp2s0f3_rxcmp,iface_enp2s0f3_txcmp,iface_enp2s0f3_rxmcst,iface_enp6s0f0_rxpck,iface_enp6s0f0_txpck,iface_enp6s0f0_rxkB,iface_enp6s0f0_txkB,iface_enp6s0f0_rxcmp,iface_enp6s0f0_txcmp,iface_enp6s0f0_rxmcst,iface_enp6s0f1_rxpck,iface_enp6s0f1_txpck,iface_enp6s0f1_rxkB,iface_enp6s0f1_txkB,iface_enp6s0f1_rxcmp,iface_enp6s0f1_txcmp,iface_enp6s0f1_rxmcst,iface_enp131s0f0_rxpck,iface_enp131s0f0_txpck,iface_enp131s0f0_rxkB,iface_enp131s0f0_txkB,iface_enp131s0f0_rxcmp,iface_enp131s0f0_txcmp,iface_enp131s0f0_rxmcst,iface_enp131s0f1_rxpck,iface_enp131s0f1_txpck,iface_enp131s0f1_rxkB,iface_enp131s0f1_txkB,iface_enp131s0f1_rxcmp,iface_enp131s0f1_txcmp,iface_enp131s0f1_rxmcst
10/04 18:30:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,55664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33071,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.18,26108.91,23673.27,273.26,6.37,33.06,5.02,91.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.14,27596.04,24740.59,281.17,12.4,94.29,5.36,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.21,26906.93,24908.91,289.14,11.8,79.78,5.57,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62413092,3181096,4.85,110724,804440,1473140,2.21,1317004,291044,524,0.17,0.0,0.37,0.0,0.0,0.0,0.02,0.0,0.0,99.43,15.84,13.86,2.58,9.81,0.0,0.0,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.6,112.87,49.19,17.89,0.0,0.0,0.0,1589.11,1981.19,4721.97,14656.57,0.0,0.0,0.0,5109.9,5373.27,28749.73,40947.96,0.0,0.0,0.0,1651.49,1802.97,5366.08,12913.87,0.0,0.0,0.0
10/04 18:30:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,55664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33071,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,23188.0,23392.0,282.3,6.64,38.55,5.72,94.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,27736.0,22828.0,287.3,8.16,36.66,5.08,89.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,30444.0,23092.0,292.55,8.98,67.95,5.33,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62412764,3181424,4.85,110728,804512,1473080,2.21,1317052,291068,600,0.17,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,99.48,15.0,14.0,2.55,9.91,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,113.0,49.77,18.0,0.0,0.0,0.0,1588.0,2032.0,4817.04,15256.98,0.0,0.0,0.0,5400.0,5722.0,30022.11,41129.97,0.0,0.0,0.0,1393.0,1899.0,3126.98,14336.4,0.0,0.0,0.0
10/04 18:30:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,55664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33071,0,0,0,0,0,0,0,0,0,0,2.97,0.0,95.05,32.0,0.07,24.33,11.0,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.4,18746.53,22718.81,258.52,6.14,41.31,5.68,91.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.99,27992.08,25704.95,267.16,7.24,45.02,4.95,99.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.72,14578.22,18887.13,262.02,3.06,24.09,6.52,83.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62414484,3179704,4.85,110732,804592,1473964,2.21,1318612,291104,688,0.12,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,99.53,17.82,15.84,2.7,10.26,0.0,0.0,23.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.66,116.83,47.63,18.19,0.0,0.0,0.0,1374.26,1599.01,3581.21,11406.16,0.0,0.0,0.0,4354.46,4436.63,23065.21,30926.4,0.0,0.0,0.0,1582.18,1670.3,5179.11,11901.49,0.0,0.0,0.0
10/04 18:30:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,166982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29898,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.52,22732.67,24479.21,320.03,4.77,32.52,5.74,84.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.14,33665.35,22009.9,299.11,12.21,37.13,5.36,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.11,26998.02,32279.21,313.46,9.55,52.56,5.26,99.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62412084,3182104,4.85,110732,804668,1473852,2.21,1317416,291132,716,0.15,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,99.5,17.82,16.83,2.7,10.49,0.0,0.0,18.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.04,116.83,52.85,18.66,0.0,0.0,0.0,1835.64,2153.47,5813.96,16041.34,0.0,0.0,0.0,5570.3,5866.34,31784.83,42116.01,0.0,0.0,0.0,1788.12,2115.84,5891.38,15694.42,0.0,0.0,0.0
10/04 18:30:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,166982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29898,0,0,0,0,0,0,0,0,0,0,1.98,0.0,95.05,48.0,0.02,9.0,9.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.49,23348.51,24400.0,315.2,7.72,41.01,5.56,84.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.21,29277.23,21083.17,281.02,11.68,74.13,5.56,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.16,26502.97,26994.06,290.49,11.89,61.74,5.41,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62411608,3182580,4.85,110744,804740,1473668,2.21,1318704,291168,800,0.1,0.0,0.37,0.05,0.0,0.0,0.0,0.0,0.0,99.48,17.82,16.83,2.7,11.2,0.0,0.0,25.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.54,115.84,50.32,18.82,0.0,0.0,0.0,1688.12,1671.29,5895.86,11820.1,0.0,0.0,0.0,4630.69,5358.42,24682.93,40200.95,0.0,0.0,0.0,1575.25,1725.74,5017.33,12460.73,0.0,0.0,0.0
10/04 18:30:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,122088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33290,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,27676.0,28192.0,303.63,8.38,51.34,5.47,100.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,19920.0,13712.0,275.67,3.77,38.75,6.75,82.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,18660.0,23026.0,302.07,3.38,27.63,6.39,88.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62412356,3181832,4.85,110744,804824,1473640,2.21,1317964,291204,808,0.15,0.0,0.32,0.0,0.0,0.0,0.02,0.0,0.0,99.5,18.0,17.0,2.72,10.59,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.0,120.0,48.51,18.98,0.0,0.0,0.0,1500.0,1562.0,4529.2,11111.45,0.0,0.0,0.0,4306.0,4666.0,22953.6,33463.61,0.0,0.0,0.0,1443.0,1658.0,3920.32,12288.44,0.0,0.0,0.0
10/04 18:30:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,122088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33290,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.27,24314.85,32918.81,330.32,7.76,43.79,5.57,96.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.21,34417.82,23027.72,320.55,9.54,59.36,5.36,96.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.66,17233.66,18926.73,270.53,4.18,33.04,6.01,80.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62411756,3182432,4.85,110744,804900,1473856,2.21,1318348,291232,884,0.12,0.0,0.37,0.0,0.0,0.0,0.02,0.0,0.0,99.48,17.82,17.82,2.7,10.72,0.0,0.0,22.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.53,122.77,48.13,19.29,0.0,0.0,0.0,1564.36,1863.37,4734.81,13872.82,0.0,0.0,0.0,4671.29,5229.7,25267.18,38355.55,0.0,0.0,0.0,1688.12,1594.06,6284.12,11315.75,0.0,0.0,0.0
10/04 18:30:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,122088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33290,0,0,0,0,0,0,0,0,0,0,2.97,0.0,95.05,32.0,0.04,13.0,4.33,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.93,16760.4,13689.11,284.76,6.56,55.16,4.93,52.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.98,18487.13,9388.12,273.34,6.56,50.37,5.17,52.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.11,11710.89,11681.19,262.51,6.27,50.9,5.91,52.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62413808,3180380,4.85,110748,804976,1473776,2.21,1317596,291256,996,0.15,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,99.53,16.83,16.83,2.64,10.49,0.0,0.0,37.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.63,118.81,48.16,19.01,0.0,0.0,0.0,1366.34,1131.68,4230.18,7719.73,0.0,0.0,0.0,3215.84,3276.24,16227.19,23733.07,0.0,0.0,0.0,1403.96,1215.84,4465.57,8445.69,0.0,0.0,0.0
10/04 18:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,167775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39039,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.26,24958.42,32752.48,331.18,10.82,79.93,5.72,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.24,28269.31,23700.99,294.89,11.27,52.66,5.66,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.37,23669.31,25154.46,298.86,6.81,41.64,5.79,94.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62412284,3181904,4.85,110748,805052,1474320,2.21,1317892,291284,1024,0.12,0.0,0.35,0.0,0.0,0.0,0.02,0.0,0.0,99.5,16.83,16.83,2.64,10.49,0.0,0.0,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.52,115.84,50.19,18.37,0.0,0.0,0.0,1592.08,1910.89,4965.21,14160.17,0.0,0.0,0.0,4996.04,5341.58,27975.97,38595.35,0.0,0.0,0.0,1522.77,1974.26,4223.78,14908.57,0.0,0.0,0.0
10/04 18:30:43,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,167775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39039,0,0,0,0,0,0,0,0,0,0,2.0,0.0,96.0,48.0,0.02,9.5,9.5,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,9468.0,14024.0,199.08,3.03,26.33,6.14,72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,10398.0,11138.0,236.66,1.4,16.09,6.13,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,11878.0,13448.0,272.32,2.42,23.12,6.48,60.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62413972,3180216,4.85,110748,805128,1473800,2.21,1318536,291304,1104,0.15,0.0,0.27,0.05,0.0,0.0,0.0,0.0,0.0,99.53,17.0,17.0,2.66,11.31,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,112.0,48.24,18.23,0.0,0.0,0.0,1222.0,951.0,3350.26,6128.42,0.0,0.0,0.0,2695.0,2421.0,12576.31,16054.58,0.0,0.0,0.0,1205.0,977.0,3136.27,6381.61,0.0,0.0,0.0
10/04 18:30:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,290447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,21941,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.12,24435.64,36297.03,322.84,12.5,71.19,5.3,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.5,19699.01,23407.92,288.33,3.64,27.47,5.5,82.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.5,19144.55,27609.9,310.67,5.65,37.51,5.87,88.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62413236,3180952,4.85,110748,805208,1473684,2.21,1318904,291336,1156,0.15,0.0,0.32,0.0,0.0,0.0,0.02,0.0,0.0,99.5,17.82,17.82,2.7,10.72,0.0,0.0,25.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.4,116.83,51.52,19.41,0.0,0.0,0.0,1886.14,1959.41,7213.3,14096.6,0.0,0.0,0.0,4732.67,4374.26,27958.12,31701.55,0.0,0.0,0.0,1843.56,1909.9,6997.36,13836.49,0.0,0.0,0.0
10/04 18:30:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,290447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21941,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.44,23382.18,24106.93,303.57,7.25,36.92,6.32,98.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.18,28457.43,23633.66,285.93,8.23,36.38,5.11,93.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.19,23457.43,27164.36,279.39,6.54,37.8,5.3,96.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62410456,3183732,4.85,110748,805288,1474124,2.21,1318012,291368,1236,0.15,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,99.48,17.82,16.83,2.73,10.49,0.0,0.0,31.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.43,114.85,49.59,18.31,0.0,0.0,0.0,1727.72,1977.23,5593.52,14579.67,0.0,0.0,0.0,5113.86,5249.5,28756.43,37772.52,0.0,0.0,0.0,1708.91,1985.15,5401.61,14610.9,0.0,0.0,0.0
